Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type,Cashflow_Balance
2025-09-16,Zachodniopomorskie,Cow Milk (HL),17.85,193.8611,82.7499,3460.42,1983.33,Meat Factory,Skup,INCOME,-679889.38
2025-09-16,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.5472,32.7407,167.09,101.61,Local Restaurant,RHD,INCOME,-679787.77
2025-09-16,Zachodniopomorskie,Broiler Poultry (KG),110.6,4.8529,2.5887,536.73,250.42,Processing Plant,Skup,INCOME,-679537.35
2025-09-17,Zachodniopomorskie,Agricultural Fuel (liter),61.1,0.0,5.8,0.0,-354.38,Internal Expense,N/A,EXPENSE,-679891.73
2025-09-17,Zachodniopomorskie,Cattle Feed (kg),1212.6,0.0,1.45,0.0,-1758.27,Internal Expense,N/A,EXPENSE,-681650.0
2025-09-17,Zachodniopomorskie,Cow Milk (HL),14.44,215.77,90.5044,3115.72,1808.84,Food Wholesaler,Skup,INCOME,-679841.16
2025-09-17,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,58.6423,36.046,234.57,90.39,Agricultural Wholesale,Skup,INCOME,-679750.77
2025-09-18,Zachodniopomorskie,Agricultural Fuel (liter),57.5,0.0,5.8,0.0,-333.5,Internal Expense,N/A,EXPENSE,-678576.15
2025-09-18,Zachodniopomorskie,Cattle Feed (kg),1070.5,0.0,1.45,0.0,-1552.22,Internal Expense,N/A,EXPENSE,-678242.65
2025-09-18,Zachodniopomorskie,Cow Milk (HL),22.86,191.423,78.6873,4375.93,2577.14,Processing Plant,Skup,INCOME,-676690.43
2025-09-18,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,79.4722,33.9282,79.47,45.54,Local Restaurant,RHD,INCOME,-679267.57
2025-09-18,Zachodniopomorskie,Broiler Poultry (KG),147.8,5.522,2.5608,816.15,437.66,Meat Factory,Skup,INCOME,-679313.11
2025-09-19,Zachodniopomorskie,Agricultural Fuel (liter),113.5,0.0,5.8,0.0,-658.3,Internal Expense,N/A,EXPENSE,-679234.45
2025-09-19,Zachodniopomorskie,Cattle Feed (kg),1186.3,0.0,1.45,0.0,-1720.14,Internal Expense,N/A,EXPENSE,-680954.59
2025-09-19,Zachodniopomorskie,Cow Milk (HL),15.41,192.8971,88.4512,2972.54,1609.51,Agricultural Wholesale,Skup,INCOME,-679345.08
2025-09-19,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.8985,33.7378,294.49,125.8,Agricultural Wholesale,Skup,INCOME,-679219.28
2025-09-20,Zachodniopomorskie,Agricultural Fuel (liter),81.7,0.0,5.8,0.0,-473.86,Internal Expense,N/A,EXPENSE,-679693.14
2025-09-20,Zachodniopomorskie,Cattle Feed (kg),938.9,0.0,1.45,0.0,-1361.4,Internal Expense,N/A,EXPENSE,-681054.54
2025-09-20,Zachodniopomorskie,Cow Milk (HL),20.17,216.8585,78.7131,4374.04,2786.4,Agricultural Wholesale,Skup,INCOME,-678268.14
2025-09-20,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,61.0772,36.7553,366.46,145.93,Agricultural Wholesale,Skup,INCOME,-678122.21
2025-09-20,Zachodniopomorskie,Broiler Poultry (KG),94.6,6.7757,2.5921,640.98,395.77,Local Restaurant,RHD,INCOME,-677726.44
2025-09-20,Zachodniopomorskie,Buckwheat (Ton),0.5,1234.2387,533.0318,617.12,350.6,Farmer's Market,RHD,INCOME,-677375.84
2025-09-21,Zachodniopomorskie,Agricultural Fuel (liter),95.9,0.0,5.8,0.0,-556.22,Internal Expense,N/A,EXPENSE,-674995.33
2025-09-21,Zachodniopomorskie,Cattle Feed (kg),930.3499999999999,0.0,1.45,0.0,-1349.01,Internal Expense,N/A,EXPENSE,-676344.34
2025-09-21,Zachodniopomorskie,Cow Milk (HL),22.51,210.3781,84.2603,4735.61,2838.91,Processing Plant,Skup,INCOME,-674439.11
2025-09-21,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,65.3102,32.7028,195.93,97.82,Food Wholesaler,Skup,INCOME,-677278.02
2025-09-22,Zachodniopomorskie,Agricultural Fuel (liter),93.4,0.0,5.8,0.0,-541.72,Internal Expense,N/A,EXPENSE,-676886.06
2025-09-22,Zachodniopomorskie,Cattle Feed (kg),855.4,0.0,1.45,0.0,-1240.33,Internal Expense,N/A,EXPENSE,-678126.39
2025-09-22,Zachodniopomorskie,Cow Milk (HL),15.3,201.9753,86.1992,3090.22,1771.37,Food Wholesaler,Skup,INCOME,-676355.02
2025-09-22,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,65.4678,33.0993,392.81,194.21,Food Wholesaler,Skup,INCOME,-676160.81
2025-09-23,Zachodniopomorskie,Agricultural Fuel (liter),54.4,0.0,5.8,0.0,-315.52,Internal Expense,N/A,EXPENSE,-676380.94
2025-09-23,Zachodniopomorskie,Cattle Feed (kg),1498.0,0.0,1.45,0.0,-2172.1,Internal Expense,N/A,EXPENSE,-678553.04
2025-09-23,Zachodniopomorskie,Cow Milk (HL),23.61,192.9659,83.8658,4555.92,2575.85,Agricultural Wholesale,Skup,INCOME,-675977.19
2025-09-23,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.7457,36.0505,167.49,95.39,Eco-Shop,RHD,INCOME,-676065.42
2025-09-23,Zachodniopomorskie,Broiler Poultry (KG),103.6,5.0116,2.7772,519.2,231.48,Processing Plant,Skup,INCOME,-675745.71
2025-09-24,Zachodniopomorskie,Agricultural Fuel (liter),70.7,0.0,5.8,0.0,-410.06,Internal Expense,N/A,EXPENSE,-672846.55
2025-09-24,Zachodniopomorskie,Cattle Feed (kg),681.7,0.0,1.45,0.0,-988.46,Internal Expense,N/A,EXPENSE,-673835.01
2025-09-24,Zachodniopomorskie,Cow Milk (HL),23.69,215.4584,89.7141,5104.21,2978.88,Food Wholesaler,Skup,INCOME,-672666.76
2025-09-24,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,64.9044,31.5456,194.71,100.07,Food Wholesaler,Skup,INCOME,-675645.64
2025-09-24,Zachodniopomorskie,Buckwheat (Ton),0.3,1306.0833,538.5012,391.82,230.27,Local Restaurant,RHD,INCOME,-672436.49
2025-09-25,Zachodniopomorskie,Agricultural Fuel (liter),63.6,0.0,5.8,0.0,-368.88,Internal Expense,N/A,EXPENSE,-674203.89
2025-09-25,Zachodniopomorskie,Cattle Feed (kg),1172.0,0.0,1.45,0.0,-1699.4,Internal Expense,N/A,EXPENSE,-675903.29
2025-09-25,Zachodniopomorskie,Cow Milk (HL),21.98,213.9627,85.8481,4702.9,2815.96,Meat Factory,Skup,INCOME,-673087.33
2025-09-25,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,89.0669,31.3946,89.07,57.68,Private Individual,RHD,INCOME,-673029.65
2025-09-25,Zachodniopomorskie,Broiler Poultry (KG),97.7,5.4472,2.8098,532.19,257.67,Agricultural Wholesale,Skup,INCOME,-672771.98
2025-09-26,Zachodniopomorskie,Agricultural Fuel (liter),81.0,0.0,5.8,0.0,-469.8,Internal Expense,N/A,EXPENSE,-673241.78
2025-09-26,Zachodniopomorskie,Cattle Feed (kg),578.0,0.0,1.45,0.0,-838.1,Internal Expense,N/A,EXPENSE,-674079.88
2025-09-26,Zachodniopomorskie,Cow Milk (HL),20.28,192.7855,89.6493,3909.69,2091.6,Agricultural Wholesale,Skup,INCOME,-671988.28
2025-09-26,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,59.818,31.5724,239.27,112.98,Meat Factory,Skup,INCOME,-671875.3
2025-09-27,Zachodniopomorskie,Agricultural Fuel (liter),53.3,0.0,5.8,0.0,-309.14,Internal Expense,Skup,EXPENSE,-671662.43
2025-09-27,Zachodniopomorskie,Cattle Feed (kg),1404.6,0.0,1.45,0.0,-2036.67,Internal Expense,N/A,EXPENSE,-673699.1
2025-09-27,Zachodniopomorskie,Cow Milk (HL),17.63,211.5662,91.6606,3729.91,2113.93,Processing Plant,Skup,INCOME,-671585.17
2025-09-27,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,82.4368,32.9491,164.87,98.97,Farmer's Market,RHD,INCOME,-671353.29
2025-09-27,Zachodniopomorskie,Broiler Poultry (KG),94.6,7.0631,2.5912,668.17,423.04,Local Restaurant,RHD,INCOME,-671452.26
2025-09-28,Zachodniopomorskie,Agricultural Fuel (liter),63.7,0.0,5.8,0.0,-369.46,Internal Expense,N/A,EXPENSE,-671954.63
2025-09-28,Zachodniopomorskie,Cattle Feed (kg),583.1,0.0,1.45,0.0,-845.5,Internal Expense,N/A,EXPENSE,-672800.13
2025-09-28,Zachodniopomorskie,Cow Milk (HL),22.78,214.4907,89.7868,4886.1,2840.76,Agricultural Wholesale,Skup,INCOME,-669959.37
2025-09-28,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,79.52,34.8435,159.04,89.35,Eco-Shop,RHD,INCOME,-669870.02
2025-09-29,Zachodniopomorskie,Agricultural Fuel (liter),114.4,0.0,5.8,0.0,-663.52,Internal Expense,N/A,EXPENSE,-670533.54
2025-09-29,Zachodniopomorskie,Cattle Feed (kg),879.5,0.0,1.45,0.0,-1275.27,Internal Expense,N/A,EXPENSE,-671808.81
2025-09-29,Zachodniopomorskie,Cow Milk (HL),22.9,211.0593,80.9351,4833.26,2979.85,Processing Plant,Skup,INCOME,-668828.96
2025-09-29,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.6403,36.6646,293.2,109.88,Meat Factory,Skup,INCOME,-668719.08
2025-09-29,Zachodniopomorskie,Buckwheat (Ton),0.4,1367.3643,496.8558,546.95,348.21,Private Individual,RHD,INCOME,-668370.87
2025-09-30,Zachodniopomorskie,Agricultural Fuel (liter),80.2,0.0,5.8,0.0,-465.16,Internal Expense,N/A,EXPENSE,-666195.05
2025-09-30,Zachodniopomorskie,Cattle Feed (kg),867.5,0.0,1.45,0.0,-1257.88,Internal Expense,N/A,EXPENSE,-667452.93
2025-09-30,Zachodniopomorskie,Cow Milk (HL),18.65,205.7599,82.9276,3837.42,2290.82,Meat Factory,Skup,INCOME,-665729.89
2025-09-30,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,82.3348,32.7222,82.33,49.61,Local Restaurant,RHD,INCOME,-668321.26
2025-09-30,Zachodniopomorskie,Broiler Poultry (KG),115.3,5.3182,2.7115,613.19,300.55,Processing Plant,Skup,INCOME,-668020.71
2025-10-01,Zachodniopomorskie,KRUS Insurance Contribution,1.0,0.0,1742.0,0.0,-1742.0,Internal Expense,N/A,EXPENSE,-669194.93
2025-10-01,Zachodniopomorskie,Stable Box Rent (Horses),19.0,1288.8468,296.4265,24488.09,18855.99,Stud Farm,B2B,INCOME,-650338.94
2025-10-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE,-665338.94
2025-10-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,1124.0,0.0,-1124.0,Internal Expense,N/A,EXPENSE,-666462.94
2025-10-01,Zachodniopomorskie,Agricultural Fuel (liter),109.8,0.0,5.8,0.0,-636.84,Internal Expense,N/A,EXPENSE,-667099.78
2025-10-01,Zachodniopomorskie,Cattle Feed (kg),709.3,0.0,1.45,0.0,-1028.48,Internal Expense,N/A,EXPENSE,-668128.26
2025-10-01,Zachodniopomorskie,Cow Milk (HL),18.49,193.4318,81.1222,3576.55,2076.6,Agricultural Wholesale,Skup,INCOME,-666051.66
2025-10-01,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,89.6843,33.0569,89.68,56.62,Eco-Shop,RHD,INCOME,-665995.04
2025-10-02,Zachodniopomorskie,Agricultural Fuel (liter),67.6,0.0,5.8,0.0,-392.08,Internal Expense,N/A,EXPENSE,-663861.48
2025-10-02,Zachodniopomorskie,Cattle Feed (kg),1398.7,0.0,1.45,0.0,-2028.12,Internal Expense,N/A,EXPENSE,-665889.6
2025-10-02,Zachodniopomorskie,Cow Milk (HL),16.7,215.229,79.5521,3594.32,2265.8,Agricultural Wholesale,Skup,INCOME,-663541.0
2025-10-02,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,58.8145,34.9459,176.44,71.6,Food Wholesaler,Skup,INCOME,-663469.4
2025-10-02,Zachodniopomorskie,Broiler Poultry (KG),72.4,5.2584,2.6584,380.71,188.24,Agricultural Wholesale,Skup,INCOME,-665806.8
2025-10-03,Zachodniopomorskie,Agricultural Fuel (liter),90.6,0.0,5.8,0.0,-525.48,Internal Expense,N/A,EXPENSE,-666415.08
2025-10-03,Zachodniopomorskie,Cattle Feed (kg),724.7,0.0,1.45,0.0,-1050.82,Internal Expense,N/A,EXPENSE,-667465.9
2025-10-03,Zachodniopomorskie,Cow Milk (HL),17.85,210.172,88.6387,3751.57,2169.37,Meat Factory,Skup,INCOME,-665296.53
2025-10-03,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,59.3399,34.3718,356.04,149.81,Processing Plant,Skup,INCOME,-665146.72
2025-10-04,Zachodniopomorskie,Agricultural Fuel (liter),51.5,0.0,5.8,0.0,-298.7,Internal Expense,N/A,EXPENSE,-665445.42
2025-10-04,Zachodniopomorskie,Cattle Feed (kg),1083.1,0.0,1.45,0.0,-1570.5,Internal Expense,N/A,EXPENSE,-667015.92
2025-10-04,Zachodniopomorskie,Cow Milk (HL),14.66,215.2797,79.6557,3156.0,1988.25,Food Wholesaler,Skup,INCOME,-665027.67
2025-10-04,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,63.7754,34.7906,318.88,144.93,Food Wholesaler,Skup,INCOME,-664882.74
2025-10-04,Zachodniopomorskie,Broiler Poultry (KG),71.8,5.1374,2.865,368.87,163.16,Agricultural Wholesale,Skup,INCOME,-664719.58
2025-10-04,Zachodniopomorskie,Buckwheat (Ton),1.2,1128.4381,478.8129,1354.13,779.55,Food Wholesaler,Skup,INCOME,-663940.03
2025-10-05,Zachodniopomorskie,Agricultural Fuel (liter),88.6,0.0,5.8,0.0,-513.88,Internal Expense,N/A,EXPENSE,-662079.28
2025-10-05,Zachodniopomorskie,Cattle Feed (kg),968.2,0.0,1.45,0.0,-1403.89,Internal Expense,N/A,EXPENSE,-663483.17
2025-10-05,Zachodniopomorskie,Cow Milk (HL),16.62,216.7502,82.648,3602.39,2228.78,Agricultural Wholesale,Skup,INCOME,-661565.4
2025-10-05,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,61.2018,32.0322,306.01,145.85,Agricultural Wholesale,Skup,INCOME,-663794.18
2025-10-06,Zachodniopomorskie,Agricultural Fuel (liter),63.2,0.0,5.8,0.0,-366.56,Internal Expense,N/A,EXPENSE,-663849.73
2025-10-06,Zachodniopomorskie,Cattle Feed (kg),888.4,0.0,1.45,0.0,-1288.18,Internal Expense,N/A,EXPENSE,-665137.91
2025-10-06,Zachodniopomorskie,Cow Milk (HL),14.54,217.0791,87.7059,3156.33,1881.09,Agricultural Wholesale,Skup,INCOME,-663256.82
2025-10-06,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.4425,35.389,362.66,150.33,Processing Plant,Skup,INCOME,-663106.49
2025-10-07,Zachodniopomorskie,Agricultural Fuel (liter),112.2,0.0,5.8,0.0,-650.76,Internal Expense,N/A,EXPENSE,-663757.25
2025-10-07,Zachodniopomorskie,Cattle Feed (kg),959.5,0.0,1.45,0.0,-1391.28,Internal Expense,N/A,EXPENSE,-665148.53
2025-10-07,Zachodniopomorskie,Cow Milk (HL),21.66,193.5092,79.4656,4191.41,2470.19,Food Wholesaler,Skup,INCOME,-662678.34
2025-10-07,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,59.1664,34.2636,236.67,99.62,Meat Factory,Skup,INCOME,-662578.72
2025-10-07,Zachodniopomorskie,Broiler Poultry (KG),121.0,5.2357,2.7994,633.52,294.79,Processing Plant,Skup,INCOME,-662283.93
2025-10-08,Zachodniopomorskie,Agricultural Fuel (liter),115.7,0.0,5.8,0.0,-671.06,Internal Expense,N/A,EXPENSE,-661388.99
2025-10-08,Zachodniopomorskie,Cattle Feed (kg),844.0,0.0,1.45,0.0,-1223.8,Internal Expense,N/A,EXPENSE,-660717.93
2025-10-08,Zachodniopomorskie,Cow Milk (HL),22.87,207.9483,88.0528,4755.78,2742.01,Meat Factory,Skup,INCOME,-659494.13
2025-10-08,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,83.8206,36.0251,83.82,47.79,Farmer's Market,RHD,INCOME,-662236.14
2025-10-09,Zachodniopomorskie,Agricultural Fuel (liter),121.9,0.0,5.8,0.0,-707.02,Internal Expense,N/A,EXPENSE,-662096.01
2025-10-09,Zachodniopomorskie,Cattle Feed (kg),630.7,0.0,1.45,0.0,-914.52,Internal Expense,N/A,EXPENSE,-663010.53
2025-10-09,Zachodniopomorskie,Cow Milk (HL),20.64,207.3917,79.4069,4280.56,2641.6,Food Wholesaler,Skup,INCOME,-660368.93
2025-10-09,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.6052,36.4168,288.03,105.95,Processing Plant,Skup,INCOME,-660262.98
2025-10-09,Zachodniopomorskie,Broiler Poultry (KG),149.8,4.9567,2.5687,742.51,357.72,Food Wholesaler,Skup,INCOME,-659905.26
2025-10-10,Zachodniopomorskie,Agricultural Fuel (liter),40.3,0.0,5.8,0.0,-233.74,Internal Expense,N/A,EXPENSE,-660139.0
2025-10-10,Zachodniopomorskie,Cattle Feed (kg),709.3,0.0,1.45,0.0,-1028.48,Internal Expense,N/A,EXPENSE,-661167.48
2025-10-10,Zachodniopomorskie,Cow Milk (HL),21.15,212.8296,86.6326,4501.35,2669.07,Agricultural Wholesale,Skup,INCOME,-658498.41
2025-10-10,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,62.2301,31.9339,373.38,181.78,Food Wholesaler,Skup,INCOME,-658316.63
2025-10-10,Zachodniopomorskie,Potatoes (Deciton),99.0,98.1506,42.5427,9716.91,5505.18,Meat Factory,Skup,INCOME,-652811.45
2025-10-11,Zachodniopomorskie,Agricultural Fuel (liter),94.9,0.0,5.8,0.0,-550.42,Internal Expense,N/A,EXPENSE,-652348.61
2025-10-11,Zachodniopomorskie,Cattle Feed (kg),759.9,0.0,1.45,0.0,-1101.86,Internal Expense,N/A,EXPENSE,-653913.31
2025-10-11,Zachodniopomorskie,Cow Milk (HL),16.6,187.959,89.5621,3120.12,1633.39,Processing Plant,Skup,INCOME,-650715.22
2025-10-11,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,87.461,35.3535,174.92,104.21,Local Restaurant,RHD,INCOME,-650611.01
2025-10-11,Zachodniopomorskie,Broiler Poultry (KG),107.4,5.0647,2.846,543.95,238.29,Food Wholesaler,Skup,INCOME,-651798.19
2025-10-11,Zachodniopomorskie,Buckwheat (Ton),3.8,999.8923,505.9888,3799.59,1876.83,Food Wholesaler,Skup,INCOME,-652036.48
2025-10-12,Zachodniopomorskie,Agricultural Fuel (liter),71.3,0.0,5.8,0.0,-413.54,Internal Expense,N/A,EXPENSE,-651024.55
2025-10-12,Zachodniopomorskie,Cattle Feed (kg),1103.4,0.0,1.45,0.0,-1599.93,Internal Expense,N/A,EXPENSE,-652624.48
2025-10-12,Zachodniopomorskie,Cow Milk (HL),23.91,204.6672,88.0438,4893.59,2788.46,Meat Factory,Skup,INCOME,-649836.02
2025-10-12,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,89.9838,34.0494,179.97,111.87,Local Restaurant,RHD,INCOME,-649724.15
2025-10-12,Zachodniopomorskie,Beef Cattle (Highlander),2.0,9653.7563,3137.3851,19307.51,13032.74,Farmer's Market,RHD,INCOME,-636691.41
2025-10-13,Zachodniopomorskie,Agricultural Fuel (liter),53.8,0.0,5.8,0.0,-312.04,Internal Expense,N/A,EXPENSE,-632450.27
2025-10-13,Zachodniopomorskie,Cattle Feed (kg),618.7,0.0,1.45,0.0,-897.12,Internal Expense,N/A,EXPENSE,-633347.39
2025-10-13,Zachodniopomorskie,Cow Milk (HL),19.61,209.917,84.3035,4116.47,2463.28,Agricultural Wholesale,Skup,INCOME,-632186.65
2025-10-13,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,83.0718,34.6531,83.07,48.42,Private Individual,RHD,INCOME,-632138.23
2025-10-13,Zachodniopomorskie,Potatoes (Deciton),39.0,91.781,39.4353,3579.46,2041.48,Meat Factory,Skup,INCOME,-634649.93
2025-10-14,Zachodniopomorskie,Agricultural Fuel (liter),58.4,0.0,5.8,0.0,-338.72,Internal Expense,N/A,EXPENSE,-633686.11
2025-10-14,Zachodniopomorskie,Cattle Feed (kg),777.0,0.0,1.45,0.0,-1126.65,Internal Expense,N/A,EXPENSE,-634812.76
2025-10-14,Zachodniopomorskie,Cow Milk (HL),23.37,188.7477,89.7113,4411.03,2314.48,Food Wholesaler,Skup,INCOME,-632498.28
2025-10-14,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,63.1899,34.7558,189.57,85.3,Meat Factory,Skup,INCOME,-632412.98
2025-10-14,Zachodniopomorskie,Broiler Poultry (KG),132.3,5.5425,2.5267,733.27,398.99,Meat Factory,Skup,INCOME,-632013.99
2025-10-14,Zachodniopomorskie,Potatoes (Deciton),64.0,92.6339,39.0119,5928.57,3431.81,Agricultural Wholesale,Skup,INCOME,-628582.18
2025-10-15,Zachodniopomorskie,Agricultural Fuel (liter),94.1,0.0,5.8,0.0,-545.78,Internal Expense,N/A,EXPENSE,-626897.5
2025-10-15,Zachodniopomorskie,Cattle Feed (kg),971.7,0.0,1.45,0.0,-1408.96,Internal Expense,N/A,EXPENSE,-628306.46
2025-10-15,Zachodniopomorskie,Cow Milk (HL),21.63,195.3801,92.2613,4226.07,2230.46,Food Wholesaler,Skup,INCOME,-626351.72
2025-10-15,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,61.7405,33.6025,370.44,168.82,Processing Plant,Skup,INCOME,-628137.64
2025-10-16,Zachodniopomorskie,Agricultural Fuel (liter),53.9,0.0,5.8,0.0,-312.62,Internal Expense,N/A,EXPENSE,-629007.73
2025-10-16,Zachodniopomorskie,Cattle Feed (kg),619.8,0.0,1.45,0.0,-898.71,Internal Expense,N/A,EXPENSE,-628695.11
2025-10-16,Zachodniopomorskie,Cow Milk (HL),16.73,212.0954,89.4748,3548.36,2051.45,Agricultural Wholesale,Skup,INCOME,-626956.28
2025-10-16,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,63.8061,31.8088,382.84,191.99,Meat Factory,Skup,INCOME,-627796.4
2025-10-16,Zachodniopomorskie,Broiler Poultry (KG),74.3,4.8336,2.8249,359.14,149.25,Food Wholesaler,Skup,INCOME,-627988.39
2025-10-17,Zachodniopomorskie,Agricultural Fuel (liter),124.3,0.0,5.8,0.0,-720.94,Internal Expense,N/A,EXPENSE,-627677.22
2025-10-17,Zachodniopomorskie,Cattle Feed (kg),834.4,0.0,1.45,0.0,-1209.88,Internal Expense,N/A,EXPENSE,-628887.1
2025-10-17,Zachodniopomorskie,Cow Milk (HL),19.6,219.7343,87.0812,4306.79,2600.0,Agricultural Wholesale,Skup,INCOME,-626287.1
2025-10-17,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,66.4475,35.6747,199.34,92.32,Meat Factory,Skup,INCOME,-626194.78
2025-10-18,Zachodniopomorskie,Agricultural Fuel (liter),43.0,0.0,5.8,0.0,-249.4,Internal Expense,N/A,EXPENSE,-626444.18
2025-10-18,Zachodniopomorskie,Cattle Feed (kg),848.0,0.0,1.45,0.0,-1229.6,Internal Expense,Skup,EXPENSE,-627673.78
2025-10-18,Zachodniopomorskie,Cow Milk (HL),15.63,192.7874,82.3351,3013.27,1726.37,Food Wholesaler,Skup,INCOME,-625947.41
2025-10-18,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,80.3415,32.8962,160.68,94.89,Private Individual,RHD,INCOME,-625852.52
2025-10-18,Zachodniopomorskie,Broiler Poultry (KG),90.8,4.7499,2.4931,431.29,204.92,Meat Factory,Skup,INCOME,-625647.6
2025-10-19,Zachodniopomorskie,Agricultural Fuel (liter),52.2,0.0,5.8,0.0,-302.76,Internal Expense,N/A,EXPENSE,-623028.02
2025-10-19,Zachodniopomorskie,Cattle Feed (kg),844.4,0.0,1.45,0.0,-1224.38,Internal Expense,N/A,EXPENSE,-624252.4
2025-10-19,Zachodniopomorskie,Cow Milk (HL),22.27,208.0097,83.0676,4632.38,2782.46,Meat Factory,Skup,INCOME,-622865.14
2025-10-19,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,58.8661,35.5536,353.2,139.88,Agricultural Wholesale,Skup,INCOME,-622725.26
2025-10-20,Zachodniopomorskie,Agricultural Fuel (liter),94.7,0.0,5.8,0.0,-549.26,Internal Expense,N/A,EXPENSE,-624801.66
2025-10-20,Zachodniopomorskie,Cattle Feed (kg),611.7,0.0,1.45,0.0,-886.96,Internal Expense,N/A,EXPENSE,-625688.62
2025-10-20,Zachodniopomorskie,Cow Milk (HL),20.22,207.0685,83.1227,4186.93,2506.19,Food Wholesaler,Skup,INCOME,-623182.43
2025-10-20,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,83.9821,33.5672,83.98,50.41,Local Restaurant,RHD,INCOME,-623132.02
2025-10-20,Zachodniopomorskie,Beef Cattle (Highlander),4.0,6571.1012,3515.1536,26284.4,12223.79,Meat Factory,Skup,INCOME,-610908.23
2025-10-21,Zachodniopomorskie,Agricultural Fuel (liter),41.7,0.0,5.8,0.0,-241.86,Internal Expense,N/A,EXPENSE,-611150.09
2025-10-21,Zachodniopomorskie,Cattle Feed (kg),566.9,0.0,1.45,0.0,-822.0,Internal Expense,N/A,EXPENSE,-611972.09
2025-10-21,Zachodniopomorskie,Cow Milk (HL),20.21,188.3051,86.2336,3805.65,2062.87,Food Wholesaler,Skup,INCOME,-609909.22
2025-10-21,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.991,35.6784,263.96,121.25,Meat Factory,Skup,INCOME,-609787.97
2025-10-21,Zachodniopomorskie,Broiler Poultry (KG),55.1,5.2923,2.8188,291.61,136.29,Agricultural Wholesale,Skup,INCOME,-609651.68
2025-10-22,Zachodniopomorskie,Agricultural Fuel (liter),53.7,0.0,5.8,0.0,-311.46,Internal Expense,N/A,EXPENSE,-608902.67
2025-10-22,Zachodniopomorskie,Cattle Feed (kg),843.4,0.0,1.45,0.0,-1222.93,Internal Expense,N/A,EXPENSE,-608591.21
2025-10-22,Zachodniopomorskie,Cow Milk (HL),19.57,200.2273,79.9899,3918.45,2353.05,Food Wholesaler,Skup,INCOME,-606549.62
2025-10-22,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,88.6655,36.6241,177.33,104.08,Farmer's Market,RHD,INCOME,-607368.28
2025-10-22,Zachodniopomorskie,Potatoes (Deciton),48.0,86.0304,40.6279,4129.46,2179.32,Agricultural Wholesale,Skup,INCOME,-607472.36
2025-10-23,Zachodniopomorskie,Agricultural Fuel (liter),41.0,0.0,5.8,0.0,-237.8,Internal Expense,N/A,EXPENSE,-606787.42
2025-10-23,Zachodniopomorskie,Cattle Feed (kg),1162.2,0.0,1.45,0.0,-1685.19,Internal Expense,N/A,EXPENSE,-608472.61
2025-10-23,Zachodniopomorskie,Cow Milk (HL),23.56,200.6936,91.7782,4728.34,2566.05,Processing Plant,Skup,INCOME,-605906.56
2025-10-23,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,65.3177,35.0508,261.27,121.07,Processing Plant,Skup,INCOME,-605785.49
2025-10-23,Zachodniopomorskie,Broiler Poultry (KG),126.8,5.0828,2.4985,644.5,327.69,Agricultural Wholesale,Skup,INCOME,-605457.8
