Date,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit,Buyer_Type,Sales_Channel,Transaction_Type
2025-12-15,Zachodniopomorskie,Cattle Feed (kg),804.0,0.0,1.45,0.0,-1165.8,Internal Expense,N/A,EXPENSE
2025-12-15,Zachodniopomorskie,Cow Milk (HL),17.76,202.1137,80.9706,3589.54,2151.5,Food Wholesaler,Skup,INCOME
2025-12-15,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,82.7503,34.7262,82.75,48.02,Local Restaurant,RHD,INCOME
2025-12-16,Zachodniopomorskie,Agricultural Fuel (liter),105.3,0.0,5.8,0.0,-610.74,Internal Expense,N/A,EXPENSE
2025-12-16,Zachodniopomorskie,Cattle Feed (kg),813.2,0.0,1.45,0.0,-1179.14,Internal Expense,N/A,EXPENSE
2025-12-16,Zachodniopomorskie,Cow Milk (HL),15.21,219.3034,89.0919,3335.6,1980.51,Processing Plant,Skup,INCOME
2025-12-16,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,57.5236,33.3256,287.62,120.99,Processing Plant,Skup,INCOME
2025-12-16,Zachodniopomorskie,Potatoes (Deciton),35.0,92.5926,39.3537,3240.74,1863.36,Processing Plant,Skup,INCOME
2025-12-17,Zachodniopomorskie,Agricultural Fuel (liter),69.7,0.0,5.8,0.0,-404.26,,N/A,EXPENSE
2025-12-17,Zachodniopomorskie,Cattle Feed (kg),871.3,0.0,1.45,0.0,-1263.38,Internal Expense,N/A,EXPENSE
2025-12-17,Zachodniopomorskie,Cow Milk (HL),15.04,200.3607,91.6245,3013.42,1635.39,Processing Plant,Skup,INCOME
2025-12-17,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,60.4331,33.4882,302.17,134.73,Agricultural Wholesale,Skup,INCOME
2025-12-18,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,20000.0,-441.96,Internal Expense,N/A,EXPENSE
2025-12-18,Zachodniopomorskie,Cattle Feed (kg),571.5,0.0,1.45,0.0,-828.67,Internal Expense,N/A,EXPENSE
2025-12-18,Zachodniopomorskie,Cow Milk (HL),21.0,196.1365,83.5647,24118.87,2364.01,Processing Plant,Skup,INCOME
2025-12-18,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.3146,35.6594,291.57,113.27,Processing Plant,Skup,INCOME
2025-12-19,Zachodniopomorskie,Agricultural Fuel (liter),114.4,0.0,5.8,0.0,-663.52,Internal Expense,N/A,EXPENSE
2025-12-19,Zachodniopomorskie,Cattle Feed (kg),1012.5,0.0,1.45,0.0,-1468.12,Internal Expense,N/A,EXPENSE
2025-12-19,Zachodniopomorskie,Cow Milk (HL),13.24,201.6784,82.2657,2670.22,1581.02,Food Wholesaler,,INCOME
2025-12-19,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,58.0533,32.3538,174.16,77.1,Food Wholesaler,Skup,INCOME
2025-12-19,Zachodniopomorskie,Potatoes (Deciton),53.0,98.5341,42.5346,5222.31,2967.98,Food Wholesaler,Skup,INCOME
2025-12-20,Zachodniopomorskie,Agricultural Fuel (liter),95.8,0.0,5.8,0.0,-555.64,Internal Expense,N/A,EXPENSE
2025-12-20,Zachodniopomorskie,Cattle Feed (kg),1425.4,0.0,1.45,0.0,-2066.83,Internal Expense,N/A,EXPENSE
2025-12-20,Zachodniopomorskie,Cow Milk (HL),13.63,191.2337,84.6425,2606.52,1452.84,Meat Factory,Skup,INCOME
2025-12-20,Zachodniopomorskie,Chicken Eggs (100 pcs),,62.8076,32.1087,251.23,122.8,Processing Plant,Skup,INCOME
2025-12-20,Zachodniopomorskie,Potatoes (Deciton),37.0,99.2801,44.8637,3673.36,2013.4,Food Wholesaler,Skup,INCOME
2025-12-21,Zachodniopomorskie,Agricultural Fuel (liter),84.0,0.0,5.8,0.0,-487.2,Internal Expense,N/A,EXPENSE
2025-12-21,Zachodniopomorskie,Cattle Feed (kg),1144.5,0.0,1.45,0.0,-1659.52,Internal Expense,N/A,EXPENSE
2025-12-21,Zachodniopomorskie,Cow Milk (HL),21.61,198.1491,79.0443,4282.0,2573.85,Food Wholesaler,Skup,INCOME
2025-12-21,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,59.3147,34.9392,177.94,73.12,Processing Plant,Skup,INCOME
2025-12-22,Zachodniopomorskie,Agricultural Fuel (liter),97.0,0.0,5.8,0.0,-562.6,,N/A,EXPENSE
2025-12-22,Zachodniopomorskie,Cattle Feed (kg),1125.0,0.0,1.45,0.0,-1631.25,Internal Expense,N/A,EXPENSE
2025-12-22,Zachodniopomorskie,Cow Milk (HL),14.56,214.7182,80.6915,3126.3,1951.43,Meat Factory,Skup,INCOME
2025-12-22,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,60.6822,35.9564,182.05,74.18,Processing Plant,Skup,INCOME
2025-12-23,Zachodniopomorskie,Agricultural Fuel (liter),49.3,0.0,5.8,20000.0,-285.94,,N/A,EXPENSE
2025-12-23,Zachodniopomorskie,Cattle Feed (kg),1287.0,0.0,1.45,0.0,-1866.15,,N/A,EXPENSE
2025-12-23,Zachodniopomorskie,Cow Milk (HL),12.93,202.6824,84.5712,2620.68,1527.17,Food Wholesaler,Skup,INCOME
2025-12-23,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,60.178,33.7875,180.53,79.17,Agricultural Wholesale,Skup,INCOME
2025-12-23,Zachodniopomorskie,Potatoes (Deciton),11.0,255.5558,41.4256,2811.11,2355.43,Farmer's Market,RHD,INCOME
2025-12-24,Zachodniopomorskie,Agricultural Fuel (liter),99.2,0.0,5.8,0.0,-575.36,Internal Expense,N/A,EXPENSE
2025-12-24,Zachodniopomorskie,Cattle Feed (kg),1117.5,0.0,1.45,0.0,-1620.38,Internal Expense,N/A,EXPENSE
2025-12-24,Zachodniopomorskie,Cow Milk (HL),17.8,206.5845,91.4857,3677.2,2048.75,Agricultural Wholesale,Skup,INCOME
2025-12-24,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,88.4367,35.0041,176.87,106.86,Farmer's Market,RHD,INCOME
2025-12-24,Zachodniopomorskie,Potatoes (Deciton),81.0,87.8661,45.0604,7117.15,3467.26,Meat Factory,Skup,INCOME
2025-12-25,Zachodniopomorskie,Agricultural Fuel (liter),75.8,0.0,5.8,0.0,-439.64,Internal Expense,N/A,EXPENSE
2025-12-25,Zachodniopomorskie,Cattle Feed (kg),1458.6,0.0,1.45,0.0,-2114.97,Internal Expense,N/A,EXPENSE
2025-12-25,Zachodniopomorskie,Cow Milk (HL),15.3,209.375,81.0436,3203.44,1963.47,Food Wholesaler,Skup,INCOME
2025-12-25,Zachodniopomorskie,Chicken Eggs (100 pcs),,57.7551,31.8723,231.02,103.53,Meat Factory,Skup,INCOME
2025-12-26,Zachodniopomorskie,Agricultural Fuel (liter),73.1,0.0,5.8,0.0,-423.98,Internal Expense,N/A,EXPENSE
2025-12-26,Zachodniopomorskie,Cattle Feed (kg),609.4,0.0,1.45,0.0,-883.63,Internal Expense,N/A,EXPENSE
2025-12-26,Zachodniopomorskie,Cow Milk (HL),16.64,200.284,85.7411,3332.73,1906.0,Agricultural Wholesale,Skup,INCOME
2025-12-26,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,62.9488,36.4393,314.74,132.54,Agricultural Wholesale,Skup,INCOME
2025-12-27,Zachodniopomorskie,Agricultural Fuel (liter),41.5,0.0,5.8,0.0,-240.7,Internal Expense,N/A,EXPENSE
2025-12-27,Zachodniopomorskie,Cattle Feed (kg),941.8,0.0,1.45,0.0,-1365.61,Internal Expense,N/A,EXPENSE
2025-12-27,Zachodniopomorskie,Cow Milk (HL),19.21,199.8736,80.6198,3839.57,2290.86,Processing Plant,Skup,INCOME
2025-12-27,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.5646,32.3116,167.13,102.51,Eco-Shop,RHD,INCOME
2025-12-28,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-366.56,Internal Expense,N/A,EXPENSE
2025-12-28,Zachodniopomorskie,Cattle Feed (kg),714.7,0.0,1.45,0.0,-1036.32,Internal Expense,N/A,EXPENSE
2025-12-28,Zachodniopomorskie,Cow Milk (HL),22.11,203.4674,85.6841,4498.66,2604.18,,Skup,INCOME
2025-12-28,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,60.6717,32.6883,242.69,111.94,Meat Factory,Skup,INCOME
2025-12-29,Zachodniopomorskie,Agricultural Fuel (liter),93.2,0.0,5.8,0.0,-540.56,Internal Expense,N/A,EXPENSE
2025-12-29,Zachodniopomorskie,Cattle Feed (kg),1093.5,0.0,1.45,0.0,-1585.58,Internal Expense,N/A,EXPENSE
2025-12-29,Zachodniopomorskie,Cow Milk (HL),17.61,212.6828,85.0877,3745.34,2246.95,,Skup,INCOME
2025-12-29,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,85.9685,34.7097,171.94,102.52,Private Individual,RHD,INCOME
2025-12-29,Zachodniopomorskie,Potatoes (Deciton),29.0,95.9147,39.8803,2781.53,1625.0,Processing Plant,Skup,INCOME
2025-12-30,Zachodniopomorskie,Agricultural Fuel (liter),46.1,0.0,5.8,0.0,-267.38,Internal Expense,N/A,EXPENSE
2025-12-30,Zachodniopomorskie,Cattle Feed (kg),1356.8,0.0,1.45,0.0,-1967.36,Internal Expense,N/A,EXPENSE
2025-12-30,Zachodniopomorskie,Cow Milk (HL),22.61,218.8435,88.5634,4948.05,2945.63,Food Wholesaler,Skup,INCOME
2025-12-30,Zachodniopomorskie,Chicken Eggs (100 pcs),,80.0127,35.5596,160.03,88.91,Eco-Shop,RHD,INCOME
2025-12-31,Zachodniopomorskie,Agricultural Fuel (liter),54.0,0.0,5.8,0.0,-313.2,Internal Expense,N/A,EXPENSE
2025-12-31,Zachodniopomorskie,Cattle Feed (kg),946.4,0.0,1.45,0.0,-1372.28,Internal Expense,N/A,EXPENSE
2025-12-31,Zachodniopomorskie,Cow Milk (HL),21.6,188.8575,81.564,4079.32,2317.54,Processing Plant,Skup,INCOME
2025-12-31,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,60.0957,34.8692,240.38,100.9,Food Wholesaler,Skup,INCOME
2025-12-31,Zachodniopomorskie,Potatoes (Deciton),54.0,93.6708,41.4755,5058.22,2818.54,,Skup,INCOME
2026-01-01,Zachodniopomorskie,KRUS Insurance Contribution,1.0,0.0,1742.0,0.0,-1742.0,Internal Expense,N/A,EXPENSE
2026-01-01,Zachodniopomorskie,Stable Box Rent (Horses),16.0,1402.949,288.6787,22447.18,17828.32,Stud Farm,B2B,INCOME
2026-01-01,Zachodniopomorskie,"Fixed Costs (Energy, Service, Ins.)",1.0,0.0,15000.0,0.0,-15000.0,Internal Expense,N/A,EXPENSE
2026-01-01,Zachodniopomorskie,Veterinary Visit + Meds,1.0,0.0,1954.0,0.0,-1954.0,Internal Expense,N/A,EXPENSE
2026-01-01,Zachodniopomorskie,Agricultural Fuel (liter),101.7,0.0,5.8,0.0,-589.86,Internal Expense,N/A,EXPENSE
2026-01-01,Zachodniopomorskie,Cattle Feed (kg),1151.3,0.0,1.45,0.0,-1669.38,Internal Expense,N/A,EXPENSE
2026-01-01,Zachodniopomorskie,Cow Milk (HL),,207.6335,84.1924,3145.65,1870.14,Meat Factory,Skup,INCOME
2026-01-01,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,85.5086,33.0751,85.51,52.43,,RHD,INCOME
2026-01-02,Zachodniopomorskie,Agricultural Fuel (liter),51.7,0.0,5.8,0.0,-299.86,Internal Expense,N/A,EXPENSE
2026-01-02,Zachodniopomorskie,Cattle Feed (kg),616.6,0.0,1.45,0.0,-894.07,Internal Expense,N/A,EXPENSE
2026-01-02,Zachodniopomorskie,Cow Milk (HL),14.03,201.7526,82.2162,2830.59,1677.1,Meat Factory,Skup,INCOME
2026-01-02,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.7775,32.6854,293.89,130.46,Agricultural Wholesale,Skup,INCOME
2026-01-02,Zachodniopomorskie,Potatoes (Deciton),40.0,90.7951,42.7372,3631.8,1922.31,Meat Factory,Skup,INCOME
2026-01-03,Zachodniopomorskie,Agricultural Fuel (liter),40.8,0.0,5.8,0.0,-236.64,Internal Expense,N/A,EXPENSE
2026-01-03,Zachodniopomorskie,Cattle Feed (kg),597.8,0.0,1.45,0.0,-866.81,Internal Expense,N/A,EXPENSE
2026-01-03,Zachodniopomorskie,Cow Milk (HL),15.58,195.9165,90.6569,3052.38,1639.95,Processing Plant,Skup,INCOME
2026-01-03,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,60.3684,35.8781,301.84,122.45,Meat Factory,Skup,INCOME
2026-01-04,Zachodniopomorskie,Agricultural Fuel (liter),,0.0,5.8,0.0,-542.88,Internal Expense,N/A,EXPENSE
2026-01-04,Zachodniopomorskie,Cattle Feed (kg),1360.2,0.0,1.45,0.0,-1972.29,Internal Expense,N/A,EXPENSE
2026-01-04,Zachodniopomorskie,Cow Milk (HL),22.24,213.1993,81.3545,4741.55,2932.23,Processing Plant,Skup,INCOME
2026-01-04,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,82.6448,34.7233,82.64,47.92,Farmer's Market,RHD,INCOME
2026-01-05,Zachodniopomorskie,Agricultural Fuel (liter),77.1,0.0,5.8,0.0,-447.18,Internal Expense,N/A,EXPENSE
2026-01-05,Zachodniopomorskie,Cattle Feed (kg),1141.6,0.0,1.45,0.0,-1655.32,Internal Expense,N/A,EXPENSE
2026-01-05,Zachodniopomorskie,Cow Milk (HL),15.35,202.1615,81.9871,3103.18,1844.68,Food Wholesaler,Skup,INCOME
2026-01-05,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,84.6162,34.278,169.23,100.67,Farmer's Market,RHD,INCOME
2026-01-05,Zachodniopomorskie,Potatoes (Deciton),,97.4578,38.6566,5652.55,3410.47,,Skup,INCOME
2026-01-06,Zachodniopomorskie,Agricultural Fuel (liter),96.2,0.0,5.8,0.0,-557.96,Internal Expense,N/A,EXPENSE
2026-01-06,Zachodniopomorskie,Cattle Feed (kg),1253.4,0.0,1.45,-10000.0,-1817.43,Internal Expense,N/A,EXPENSE
2026-01-06,Zachodniopomorskie,Cow Milk (HL),18.22,196.0797,79.3327,3572.57,2127.13,Agricultural Wholesale,Skup,INCOME
2026-01-06,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,83.8841,35.1855,83.88,48.69,Private Individual,RHD,INCOME
2026-01-06,Zachodniopomorskie,Potatoes (Deciton),112.0,86.6726,38.9002,9707.33,5350.51,Processing Plant,Skup,INCOME
2026-01-07,Zachodniopomorskie,Agricultural Fuel (liter),59.9,0.0,5.8,0.0,-347.42,Internal Expense,N/A,EXPENSE
2026-01-07,Zachodniopomorskie,Cattle Feed (kg),552.1,0.0,1.45,20000.0,-800.54,Internal Expense,,EXPENSE
2026-01-07,Zachodniopomorskie,Cow Milk (HL),19.78,212.6701,85.3732,4206.61,2517.93,Food Wholesaler,Skup,INCOME
2026-01-07,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,83.1064,33.2239,166.21,99.76,Local Restaurant,RHD,INCOME
2026-01-07,Zachodniopomorskie,Potatoes (Deciton),36.0,88.2548,42.5591,3177.17,1645.04,Agricultural Wholesale,Skup,INCOME
2026-01-08,Zachodniopomorskie,Agricultural Fuel (liter),87.9,0.0,5.8,0.0,-509.82,Internal Expense,N/A,EXPENSE
2026-01-08,Zachodniopomorskie,Cattle Feed (kg),991.1,0.0,1.45,0.0,-1437.1,Internal Expense,N/A,EXPENSE
2026-01-08,Zachodniopomorskie,Cow Milk (HL),13.91,195.734,79.0624,2722.66,1622.9,Agricultural Wholesale,Skup,INCOME
2026-01-08,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,64.2188,33.8833,256.88,121.35,Processing Plant,Skup,INCOME
2026-01-09,Zachodniopomorskie,Agricultural Fuel (liter),81.3,0.0,5.8,0.0,-471.54,Internal Expense,N/A,EXPENSE
2026-01-09,Zachodniopomorskie,Cattle Feed (kg),857.0,0.0,1.45,0.0,-1242.65,Internal Expense,N/A,EXPENSE
2026-01-09,Zachodniopomorskie,Cow Milk (HL),21.46,215.9007,82.5822,4633.23,2861.02,Agricultural Wholesale,Skup,INCOME
2026-01-09,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,81.5114,31.6554,163.02,99.71,Local Restaurant,RHD,INCOME
2026-01-10,Zachodniopomorskie,Agricultural Fuel (liter),105.5,0.0,5.8,0.0,-611.9,Internal Expense,N/A,EXPENSE
2026-01-10,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-1751.89,Internal Expense,N/A,EXPENSE
2026-01-10,Zachodniopomorskie,Cow Milk (HL),12.86,206.135,88.9695,2650.9,1506.75,Agricultural Wholesale,Skup,INCOME
2026-01-10,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,80.9176,32.1946,80.92,48.73,Eco-Shop,RHD,INCOME
2026-01-10,Zachodniopomorskie,Potatoes (Deciton),,92.8711,40.9605,9565.72,5346.79,Food Wholesaler,Skup,INCOME
2026-01-11,Zachodniopomorskie,Agricultural Fuel (liter),45.4,0.0,5.8,0.0,-263.32,Internal Expense,N/A,EXPENSE
2026-01-11,Zachodniopomorskie,Cattle Feed (kg),1207.7,0.0,1.45,0.0,-1751.16,Internal Expense,N/A,EXPENSE
2026-01-11,Zachodniopomorskie,Cow Milk (HL),18.24,195.1639,85.4677,3559.79,2000.86,Agricultural Wholesale,Skup,INCOME
2026-01-11,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,58.021,36.5833,348.13,128.63,Processing Plant,Skup,INCOME
2026-01-12,Zachodniopomorskie,Agricultural Fuel (liter),105.0,0.0,5.8,20000.0,-609.0,Internal Expense,N/A,EXPENSE
2026-01-12,Zachodniopomorskie,Cattle Feed (kg),1011.3,0.0,1.45,0.0,-1466.38,Internal Expense,N/A,EXPENSE
2026-01-12,Zachodniopomorskie,Cow Milk (HL),15.87,194.8134,79.0577,3091.69,1837.04,Agricultural Wholesale,Skup,INCOME
2026-01-12,Zachodniopomorskie,Chicken Eggs (100 pcs),,83.974,34.0413,20167.95,99.87,Private Individual,RHD,INCOME
2026-01-12,Zachodniopomorskie,Potatoes (Deciton),33.0,98.9529,43.2351,3265.45,1838.69,Processing Plant,Skup,INCOME
2026-01-13,Zachodniopomorskie,Agricultural Fuel (liter),44.2,0.0,5.8,0.0,-256.36,Internal Expense,N/A,EXPENSE
2026-01-13,Zachodniopomorskie,Cattle Feed (kg),1236.0,0.0,1.45,-10000.0,-1792.2,Internal Expense,N/A,EXPENSE
2026-01-13,Zachodniopomorskie,Cow Milk (HL),14.55,194.84,91.9444,2834.92,1497.13,Processing Plant,Skup,INCOME
2026-01-13,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.1013,36.0949,360.61,144.04,,Skup,INCOME
2026-01-14,Zachodniopomorskie,Agricultural Fuel (liter),101.3,0.0,5.8,0.0,-587.54,Internal Expense,N/A,EXPENSE
2026-01-14,Zachodniopomorskie,Cattle Feed (kg),1182.4,0.0,1.45,0.0,-1714.48,Internal Expense,N/A,EXPENSE
2026-01-14,Zachodniopomorskie,Cow Milk (HL),17.99,189.0336,84.8313,3400.71,1874.59,Food Wholesaler,Skup,INCOME
2026-01-14,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,58.7807,33.8556,-9823.66,74.77,Meat Factory,Skup,INCOME
2026-01-15,Zachodniopomorskie,Agricultural Fuel (liter),108.1,0.0,5.8,0.0,-626.98,Internal Expense,N/A,EXPENSE
2026-01-15,Zachodniopomorskie,Cattle Feed (kg),650.3,0.0,1.45,0.0,-942.93,Internal Expense,N/A,EXPENSE
2026-01-15,Zachodniopomorskie,Cow Milk (HL),12.95,213.5583,81.7028,2765.58,1707.53,Agricultural Wholesale,Skup,INCOME
2026-01-15,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,60.2211,32.1104,361.33,168.67,Meat Factory,Skup,INCOME
2026-01-16,Zachodniopomorskie,Agricultural Fuel (liter),62.9,0.0,5.8,0.0,-364.82,Internal Expense,N/A,EXPENSE
2026-01-16,Zachodniopomorskie,Cattle Feed (kg),1395.4,0.0,1.45,0.0,-2023.33,Internal Expense,N/A,EXPENSE
2026-01-16,Zachodniopomorskie,Cow Milk (HL),17.52,191.2164,83.5055,-6649.889999999999,1887.09,Processing Plant,Skup,INCOME
2026-01-16,Zachodniopomorskie,Chicken Eggs (100 pcs),4.0,60.4718,33.7742,241.89,106.79,Meat Factory,Skup,INCOME
2026-01-16,Zachodniopomorskie,Potatoes (Deciton),70.0,91.8428,40.4857,6429.0,3595.0,Processing Plant,Skup,INCOME
2026-01-17,Zachodniopomorskie,Agricultural Fuel (liter),118.5,0.0,5.8,0.0,-687.3,Internal Expense,,EXPENSE
2026-01-17,Zachodniopomorskie,Cattle Feed (kg),1046.4,0.0,1.45,0.0,-1517.28,Internal Expense,N/A,EXPENSE
2026-01-17,Zachodniopomorskie,Cow Milk (HL),18.32,199.9204,81.2513,3662.54,2174.02,Agricultural Wholesale,Skup,INCOME
2026-01-17,Zachodniopomorskie,Chicken Eggs (100 pcs),2.0,87.2979,35.8347,174.6,102.93,Eco-Shop,RHD,INCOME
2026-01-17,Zachodniopomorskie,Potatoes (Deciton),,92.5271,39.1676,4256.25,2454.54,Processing Plant,Skup,INCOME
2026-01-18,Zachodniopomorskie,Agricultural Fuel (liter),64.5,0.0,5.8,0.0,-374.1,Internal Expense,N/A,EXPENSE
2026-01-18,Zachodniopomorskie,Cattle Feed (kg),1265.1,0.0,1.45,0.0,-1834.39,Internal Expense,N/A,EXPENSE
2026-01-18,Zachodniopomorskie,Cow Milk (HL),13.0,195.0654,82.2078,2535.85,1467.15,Processing Plant,Skup,INCOME
2026-01-18,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,81.5106,33.5355,81.51,47.97,Farmer's Market,RHD,INCOME
2026-01-18,Zachodniopomorskie,Potatoes (Deciton),115.0,92.4072,42.7009,10626.83,5716.23,Food Wholesaler,Skup,INCOME
2026-01-19,Zachodniopomorskie,Agricultural Fuel (liter),44.4,0.0,5.8,0.0,-257.52,Internal Expense,N/A,EXPENSE
2026-01-19,Zachodniopomorskie,Cattle Feed (kg),1023.5,0.0,1.45,0.0,-1484.08,Internal Expense,N/A,EXPENSE
2026-01-19,Zachodniopomorskie,Cow Milk (HL),17.47,193.8065,88.1372,3385.8,1846.04,Processing Plant,Skup,INCOME
2026-01-19,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,62.4998,32.73,187.5,89.31,Meat Factory,Skup,INCOME
2026-01-20,Zachodniopomorskie,Agricultural Fuel (liter),64.4,0.0,5.8,0.0,-373.52,Internal Expense,N/A,EXPENSE
2026-01-20,Zachodniopomorskie,Cattle Feed (kg),891.7,0.0,1.45,0.0,-1292.96,Internal Expense,N/A,EXPENSE
2026-01-20,Zachodniopomorskie,Cow Milk (HL),22.85,209.982,79.0133,4798.09,2992.64,Processing Plant,Skup,INCOME
2026-01-20,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,65.5711,31.8687,327.86,168.52,Meat Factory,Skup,INCOME
2026-01-20,Zachodniopomorskie,Potatoes (Deciton),12.0,233.7462,42.409,2804.95,2296.04,Farmer's Market,RHD,INCOME
2026-01-21,Zachodniopomorskie,Agricultural Fuel (liter),62.6,0.0,5.8,0.0,-363.08,Internal Expense,N/A,EXPENSE
2026-01-21,Zachodniopomorskie,Cattle Feed (kg),579.4,0.0,1.45,0.0,-840.13,Internal Expense,N/A,EXPENSE
2026-01-21,Zachodniopomorskie,Cow Milk (HL),14.68,190.5721,80.6673,2797.6,1613.4,Agricultural Wholesale,Skup,INCOME
2026-01-21,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,57.9744,35.6546,347.85,133.92,Food Wholesaler,Skup,INCOME
2026-01-22,Zachodniopomorskie,Agricultural Fuel (liter),108.4,0.0,5.8,0.0,-628.72,Internal Expense,N/A,EXPENSE
2026-01-22,Zachodniopomorskie,Cattle Feed (kg),846.9,0.0,1.45,0.0,-1228.0,Internal Expense,N/A,EXPENSE
2026-01-22,Zachodniopomorskie,Cow Milk (HL),17.98,218.7972,90.4207,3933.97,2308.21,Processing Plant,Skup,INCOME
2026-01-22,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,64.4826,36.5477,386.9,167.61,Meat Factory,Skup,INCOME
2026-01-23,Zachodniopomorskie,Agricultural Fuel (liter),115.9,0.0,5.8,0.0,-672.22,Internal Expense,N/A,EXPENSE
2026-01-23,Zachodniopomorskie,Cattle Feed (kg),840.2,0.0,1.45,0.0,-1218.29,Internal Expense,N/A,EXPENSE
2026-01-23,Zachodniopomorskie,Cow Milk (HL),14.98,198.2018,81.6882,2969.06,1745.37,Meat Factory,Skup,INCOME
2026-01-23,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,61.9741,36.5935,185.92,76.14,Food Wholesaler,Skup,INCOME
2026-01-23,Zachodniopomorskie,Potatoes (Deciton),20.0,240.8372,42.3732,4816.74,3969.28,Private Individual,RHD,INCOME
2026-01-24,Zachodniopomorskie,Agricultural Fuel (liter),114.3,0.0,5.8,0.0,-662.94,Internal Expense,N/A,EXPENSE
2026-01-24,Zachodniopomorskie,Cattle Feed (kg),1073.3,0.0,1.45,0.0,-1556.28,Internal Expense,N/A,EXPENSE
2026-01-24,Zachodniopomorskie,Cow Milk (HL),20.71,206.3464,91.6168,4273.43,2376.05,,Skup,INCOME
2026-01-24,Zachodniopomorskie,Chicken Eggs (100 pcs),3.0,66.3499,33.2707,199.05,99.24,Food Wholesaler,Skup,INCOME
2026-01-24,Zachodniopomorskie,Potatoes (Deciton),24.0,225.5248,43.5148,5412.6,4368.24,,RHD,INCOME
2026-01-25,Zachodniopomorskie,Agricultural Fuel (liter),105.0,0.0,5.8,0.0,-609.0,Internal Expense,N/A,EXPENSE
2026-01-25,Zachodniopomorskie,Cattle Feed (kg),1036.1,0.0,1.45,0.0,-1502.34,Internal Expense,N/A,EXPENSE
2026-01-25,Zachodniopomorskie,Cow Milk (HL),17.9,193.2204,80.256,3458.65,2022.07,Processing Plant,Skup,INCOME
2026-01-25,Zachodniopomorskie,Chicken Eggs (100 pcs),6.0,66.7259,31.4995,400.36,211.36,Food Wholesaler,Skup,INCOME
2026-01-25,Zachodniopomorskie,Potatoes (Deciton),26.0,99.5859,40.4766,2589.23,1536.84,Meat Factory,Skup,INCOME
2026-01-26,Zachodniopomorskie,Agricultural Fuel (liter),101.5,0.0,5.8,0.0,-588.7,Internal Expense,N/A,EXPENSE
2026-01-26,Zachodniopomorskie,Cattle Feed (kg),1120.1,0.0,1.45,0.0,-1624.14,Internal Expense,N/A,EXPENSE
2026-01-26,Zachodniopomorskie,Cow Milk (HL),14.37,216.8015,80.3961,3115.44,1960.15,Meat Factory,Skup,INCOME
2026-01-26,Zachodniopomorskie,Chicken Eggs (100 pcs),5.0,58.4099,35.3406,292.05,115.35,Processing Plant,Skup,INCOME
2026-01-27,Zachodniopomorskie,Agricultural Fuel (liter),105.8,0.0,5.8,0.0,-613.64,Internal Expense,N/A,EXPENSE
2026-01-27,Zachodniopomorskie,Cattle Feed (kg),,0.0,1.45,0.0,-2095.25,Internal Expense,N/A,EXPENSE
2026-01-27,Zachodniopomorskie,Cow Milk (HL),,202.2258,87.0935,3249.77,1850.18,Agricultural Wholesale,Skup,INCOME
2026-01-27,Zachodniopomorskie,Chicken Eggs (100 pcs),1.0,83.2775,32.629,83.28,50.65,Private Individual,RHD,INCOME
2026-01-27,Zachodniopomorskie,Potatoes (Deciton),74.0,97.8865,44.0551,7243.6,3983.52,Processing Plant,Skup,INCOME
